Audio_ID,Speaker,Manx,English
19 Track 19 6,Juan,Cre ren oo riyr?,Where did you go last night?
19 Track 19 6,Voirrey,Hie mee dys Dalby,I went to Dalby
19 Track 19 6,Juan,Jagh oo?,Did you?
19 Track 19 6,Voirrey,Hie,Yes
19 Track 19 6,Juan,C’ren fa hie oo?,Why did you go?
19 Track 19 6,Voirrey,Ren mee cur shilley er my charrey Julie,I visited my friend Julie
19 Track 19 6,Juan,Cha row fys aym dy row ee foast cummal ayns Dalby,I didn’t know that she was still living in Dalby
19 Track 19 6,Voirrey,"Ta, t’ee foast cummal ayns shen","Yes, she is still living there"
19 Track 19 6,Juan,Vel ee foast sooree ffinlo?,Is she still seeing ffinlo?
19 Track 19 6,Voirrey,Ta agh cha mie lhiam ffinlo,Yes but I don’t like ffinlo
19 Track 19 6,Juan,Mish noadyr. T’eh beggan quaagh,Me neither. He is a little strange
19 Track 19 6,Voirrey,"Cha nel eh beggan quaagh t’eh quaagh agglagh! Ansherbee, ren oo goll magh riyr?","He isn’t a little strange he’s awful queer! Anyway, did you go out last night?"
19 Track 19 6,Juan,Ren. Hie mee dys Doolish,I did. I went to Douglas
19 Track 19 6,Voirrey,Cre ren oo ayns Doolish?,What did you do in Douglas?
19 Track 19 6,Juan,Hie mee dys yn thie-fillym,I went to the Cinema
19 Track 19 6,Voirrey,Feer vie. Cre Honnick oo?,Very good. What did you see?
19 Track 19 6,Juan,Honnick mee Sex in the City Jees agh cha row eh feer vie,I saw Sex in the City 2 but it wasn’t very good
19 Track 19 6,Voirrey,Nagh row eh?,Wasn’t it?
19 Track 19 6,Juan,Cha row...t’eh boghtynid voish Hollywood,No...it’s Hollywood rubbish
19 Track 19 6,Voirrey,Ta mee toiggal. Cha mie lhiam filmyn voish America,I understand. I don’t like films from America
19 Track 19 6,Juan,Share lhiam jeeaghyn er y çhellveeish ny goll magh dys y thie-fillym,I prefer watching the TV than going out to the Cinema
19 Track 19 6,Voirrey,"Ansherbee, Shegin dou goll nish. Hee’m oo as slane lhiat","Anyway, I have to go now. See you and goodbye"
19 Track 19 6,Juan,Gura mie ayd as hee’m oo,Thanks and I’ll see you
20 Track 20 5,Jonee,Vel oo foast cummal ayns Crosby?,Are you still living in Crosby?
20 Track 20 5,Gary,"Ta, agh cha mie lhiam cummal ayns shen","Yes, but I don’t like living there"
20 Track 20 5,Jonee,C’ren fa nagh mie lhiat eh?,Why don’t you like it?
20 Track 20 5,Gary,Cha nel monney shappyn ayns Crosby as cha mie lhiam gimman dys obbyr,There aren’t many shops in Crosby and I don’t like driving to work
20 Track 20 5,Jonee,C’raad by vie lhiat cummal?,Where would you like to live?
20 Track 20 5,Gary,By vie lhiam cummal ayns Doolish,I would like to live in Douglas
20 Track 20 5,Jonee,"Well, ta mee cummal ayns Doolish as cha mie lhiam eh","Well, I live in Douglas and I don’t like it"
20 Track 20 5,Gary,Nagh mie? C’raad bare lhiat cummal?,Don’t you? Where would you prefer to live?
20 Track 20 5,Jonee,Bare lhiam cummal sy jiass er yn oyr dy row mee ruggit as troggit ayns Balley Chashtal,I would prefer to live in the south because I was born and brought up in Castletown
20 Track 20 5,Gary,Er-lhiam dy vel yn jiass ny share na’n twoaie agh ta mee foast geearree cummal ayns Doolish,I reckon that the south is better than the north but I am still wanting to live in Douglas
20 Track 20 5,Jonee,Ta mee toiggal. Ta Doolish feer vie son shappal as goll magh er ny clubbyn,I understand. Douglas is very good for shops and going out to the clubs
20 Track 20 5,Gary,Cha nel mee goll magh monney er ny clubbyn! S’mie lhiam goll dys yn Thie-lhionney Yn Crosby son jough agh cha mie lhiam gimman dys Shoprite as M as S son bee,I don’t go out much to the clubs! I like going to the Crosby Pub for a drink but I don’t like driving to Shoprite and M&S for food
20 Track 20 5,Jonee,Vel oo shappal ayns M as S?,Do you shop in M&S?
20 Track 20 5,Gary,"Ta, s’mie lhiam yn bee ayns M as S","Yes, I like the food in M&S"
20 Track 20 5,Jonee,Nagh vel eh beggan deyr?,Isn’t it a little expensive?
20 Track 20 5,Gary,Beggan agh ta ram argid aym. She Coontysseyr mish,A little but I have loads of money. I am an accountant
20 Track 20 5,Jonee,Shen eh...ram argid agh gyn keeal!,That’s it...loads of money but no sense!
21 Track 21 5,Jonee,Bee oo tarroogh yn jerrey çhiaghtin shoh çheet?,Will you be busy this coming weekend?
21 Track 21 5,Kerron,Er-lhiam dy bee’m,I reckon that I will be
21 Track 21 5,Jonee,Cre nee oo?,What will you do?
21 Track 21 5,Kerron,Nee’m goll dys Doolish mairagh,I shall go to Douglas tomorrow
21 Track 21 5,Jonee,C’ren fa?,Why?
21 Track 21 5,Kerron,"By vie lhiam cur shilley er my charrey, Orry","I would like to have a sight on my friend, Orry"
21 Track 21 5,Jonee,Vel eh foast cummal ayns Raad Derby?,Is he still living in Derby Road?
21 Track 21 5,Kerron,Ta agh nee’m meeteil rish ec Java son caffee,Yes but I’ll meet him at Java for a coffee
21 Track 21 5,Jonee,C’ren traa vees oo ec Java mairagh?,What time will you be at Java tomorrow?
21 Track 21 5,Kerron,Bee’m ayns shen mysh daa-yeig,I’ll be there about twelve
21 Track 21 5,Jonee,Mie dy liooar. Bee’m ayns Doolish fastyr mairagh,Good enough. I’ll be in Douglas tomorrow afternoon
21 Track 21 5,Kerron,Cre nee oo?,What shall you do?
21 Track 21 5,Jonee,Nee’m shappal ayns Straid Geinnee,I shall shop in Strand Street
21 Track 21 5,Kerron,Mie lhiat shappal ayns Doolish?,Do you like shopping in Douglas?
21 Track 21 5,Jonee,Cha mie lhiam shappal er chor erbee agh by vie lhiam kionnaghey braaghyn noa,I don’t like shopping at all but I would like to buy some new shoes
21 Track 21 5,Kerron,Aigh vie!,Good luck!
21 Track 21 5,Jonee,Cre mychione Jedoonee? Cre nee oo?,What about Sunday? What shall you do?
21 Track 21 5,Kerron,Nee’m goll shiaulley ayns Purt le Moirrey,I shall go sailing in Purt st Mary
21 Track 21 5,Jonee,Yindyssagh. Cha row fys aym dy vel baatey ayd,Wonderful. I didn’t know that you have a boat
21 Track 21 5,Kerron,"Ta, ta baatey aym. Ren mee kionnaghey eh nurree","Yes, I have a boat. I bought it last year"
21 Track 21 5,Jonee,Vel oo goll shiaulley monney?,Do you go sailing much?
21 Track 21 5,Kerron,Ta. S’mie lhiam yn Keayn,Yes. I like the sea
21 Track 21 5,Jonee,As mish agh cha nel mee goll magh shiaulley monney,And me but I don’t go out sailing much
21 Track 21 5,Kerron,Cre nee oo Jedoonee?,What will you do on Sunday?
21 Track 21 5,Jonee,Veg!,Nothing!
21 Track 21 5,Kerron,By vie lhiat goll magh shiaulley ayns my vaatey?,Would you like to go out sailing in my boat?
21 Track 21 5,Jonee,By vie gura mie ayd. C’ren traa?,I would thanks. What time?
21 Track 21 5,Kerron,Cre mychione fastyr Jedoonee mysh jees ec yn Yacht Club,What about Sunday afternoon about two at the Yacht Club
21 Track 21 5,Jonee,Yindyssagh as gura mie mooar ayd. Hee’m oo mysh jees,Wonderful and thanks a lot. I’ll see you at two
21 Track 21 5,Kerron,Slane lhiat,Good bye
22 Track 22 5,Mary,S’mie lhiam yn gleashtan noa ayd whooinney,I like your new car yessir
22 Track 22 5,Jamys,Gura mie ayd. Nagh ren oo kionnaghey gleashtan noa?,Thanks. Didn’t you buy a new car?
22 Track 22 5,Mary,Cha ren. Ta mee geearree kionnaghey gleashtan noa agh cha nel argid dy liooar aym,No. I want to buy a new car but I don’t have enough money
22 Track 22 5,Jamys,Atreih agh cha ren yn gleashtan shoh costal rouyr,Alas but this car didn’t cost much
22 Track 22 5,Mary,Mie dy liooar. C’raad ren oo kionnaghey eh?,Good enough. Where did you buy it?
22 Track 22 5,Jamys,Ec Empire Garage ayns Purt ny h-Inshey,At Empire Garage in Peel
22 Track 22 5,Mary,Nagh vel Orry Casement gobbraghey ayns shen?,Isn’t Orry Casement working there?
22 Track 22 5,Jamys,Shen kiart,That’s right
22 Track 22 5,Mary,Nagh vel Gaelg yindyssagh echey?,Doesn’t he have wonderful Manx?
22 Track 22 5,Jamys,Shen kiart...ta Gaelg feer vie echey,That’s right...he has very good Manx
22 Track 22 5,Mary,Cre mychione ben Orry? Vel Gaelg eck?,What about Orry’s wife? Does she speak Manx?
22 Track 22 5,Jamys,"Ta, ta Gaelg eck agh cha nel ee loayrt monney","Yes, she has Manx but she doesn’t speak it much"
22 Track 22 5,Mary,Well cha nel gleashtan noa aym agh ta Gaelg aym,Well I don’t have a new car but I do have the Manx
22 Track 22 5,Jamys,Dy jarroo agh ta gleashtan noa as Gaelg aym!,Indeed but I have a new car and Manx!
22 Track 22 5,Mary,Cum dty hengey whooinney!,Shut up yessir
23 Track 23 5,Voirrey,Moghrey mie bhoy,Good morning boy
23 Track 23 5,Juan,T’eh fastyr mie ayns Mannin nish!,It’s good afternoon in Mannin now!
23 Track 23 5,Voirrey,Gow my leshtal...laa mie voish America,Sorry...good day from America
23 Track 23 5,Juan,C’ren traa t’eh nish ayns Cleveland?,What time is it now in Cleveland?
23 Track 23 5,Voirrey,T’eh bunnys nane-jeig nish,It’s nearly eleven now
23 Track 23 5,Juan,Cre gollrish yn emshyr?,What’s the weather like?
23 Track 23 5,Voirrey,T’eh kiart dy liooar nish agh cha row eh feer vie riyr,It’s right enough now but it wasn’t very good last night
23 Track 23 5,Juan,Nagh row eh?,Wasn’t it?
23 Track 23 5,Voirrey,Cha row. V’eh feayr riyr as v’eh ceau fliaghey fud ny h-oie,No. It was cold last night and it was raining throughout the night
23 Track 23 5,Juan,Row eh?,Was it?
23 Track 23 5,Voirrey,V’eh as v’eh dorrinagh myrgeddyn. Cre gollrish yn emshyr jiu ayns Mannin?,It was and it was stormy as well. What is the weather like in Mannin today?
23 Track 23 5,Juan,T’eh yindyssagh,It’s wonderful
23 Track 23 5,Voirrey,Cha nel mee credjal shen,I don’t believe that
23 Track 23 5,Juan,Cha nel mee ginsh breagyn edyr,I am not telling lies
23 Track 23 5,Voirrey,Cha nel mee credjal dy vel yn emshyr yindyssagh ayns Mannin agh t’eh agglagh ayns Cleveland,I don’t believe that there is wonderful weather in Mannin but it’s awful in Cleveland
23 Track 23 5,Voirrey,"Well, cha nel eh feer çheh ayns shoh agh t’eh mie dy liooar as cha nel eh ceau fliaghey as cha nel eh sterrymagh edyr","Well, it isn’t very hot here but it is good enough and it isn’t raining and it isn’t stormy either"
23 Track 23 5,Juan,Cre gollrish vees yn emshyr mairagh?,What will the weather be like tomorrow?
23 Track 23 5,Voirrey,Cha nel mee shickyr agh er-lhiam dy bee eh mie dy liooar. Cha bee fliaghey ayn rish laa ny ghaa as er-lhiam dy bee eh beggan grianagh Jesarn as Jedoonee,I am not certain but I reckon that it will be good enough. There won’t be any rain for a day or two and I reckon that it will be a little sunny on Saturday and Sunday
23 Track 23 5,Juan,"Ghraih veen! Ren mee geaishtagh rish yn naight moghrey jiu er CNN as dooyrt ad dy bee yn emshyr ayns Cleveland agglagh maraigh...tooilley fliaghey, feayr as foddee dy bee sniaghtey ayn Jedoonee. Cha nel mee toiggal eh...emshyr yindyssagh ayns Mannin as drogh earish ayns America","Oh dear! I heard the news this morning on CNN and they said that the weather in Cleveland will be awful tomorrow...more rain, cold and perhaps there will be snow on Sunday. I don’t understand it...wonderful weather in Mannin and poor weather in America"
23 Track 23 5,Voirrey,Shen ironic nagh vel?,She ironic isn’t it?
23 Track 23 5,Juan,Dy jarroo,Indeed
23 Track 23 5,Voirrey,Cuin vees oo erash ayns Mannin veg veen?,When will you be back in the Dear Little Isle of Man?
23 Track 23 5,Juan,Bee’m erash shiaghtin mairagh,I will be back a week tomorrow
23 Track 23 5,Voirrey,Ta mee shickyr dy bee yn emshyr foast yindyssagh ayns Mannin ayns shiaghtin,I am certain that the weather will still be wonderful in Mannin in a week
23 Track 23 5,Juan,Cha nel mee shickyr edyr. Ansherbee ta mee goll magh nish. Hee’m oo ayns shiaghtin,"I am not certain at all. Anyway, I am going out now. I’ll see you in a week"
23 Track 23 5,Voirrey,Hee’m oo ayns shiaghtin as gow kiarail er straidyn Cleveland,I’ll see you in a week and take care on the streets of Cleveland
24 Track 24 4,Juan,Cre s’mie lhiat jannoo ec yn jerrey shiaghtin?,What do you like doing on the weekend?
24 Track 24 4,Voirrey,S’mie lhiam jannoo ram reddyn,I like doing loads of things
24 Track 24 4,Juan,Cre gollrish?,What like?
24 Track 24 4,Voirrey,Well ta mee goll shappal dagh moghrey Jesarn ayns Purt Çhiarn eddyr jeih as nane-jeig,"Well, I go shopping every Saturday morning in Port Erin between ten and eleven"
24 Track 24 4,Juan,Mie lhiat shappal?,Do you like shopping?
24 Track 24 4,Voirrey,Cha mie lhiam shappal agh ta mee jannoo eh dagh Jesarn. Cha nel Shoprite ayns Purt Çhiarn feer tarroogh moghrey Jesarn ec Jeih. Lurg shappal ta mee jannoo berreenyn as brishtaghyn. S’mie lhiam coagyrey as s’mie lhiam gee brishtaghyn,"I don’t like shopping, but I do it every Saturday. Shoprite isn’t very busy on a Saturday morning at ten. After shopping, I make cakes and biscuits. I like cooking and I like eating biscuits"
24 Track 24 4,Juan,Ass mish! Cre mychione fastyr Jesarn? C’red t’ou jannoo?,And myself! What about Saturday afternoon? What do you do?
24 Track 24 4,Voirrey,Ta mee tannaghtyn sthie as ta mee glenney yn thie. Ta mee spinçhyraght t’ou toiggal!,I stay in and I clean the house. I do the work of a scullion you understand!
24 Track 24 4,Juan,Ta mee toiggal. Cre mychione Juan dty whooinney? Nagh vel eh glenney yn thie?,"I understand. What about Juan, your man? Doesn’t he clean the house?"
24 Track 24 4,Voirrey,"Cha nel. T’eh litçheragh agglagh as moal. Ansherbee, Ta Juan cloie bluckan-coshey dagh fastyr Jesarn son Balley Chashtal. T’eh çheet erash dys yn thie mysh shey","No. He is awful lazy and slow. Anyway, Juan plays football every Saturday afternoon for Castletown. He comes back about six"
24 Track 24 4,Juan,Mie lhiat bluckan-coshey?,Do you like football?
24 Track 24 4,Voirrey,Cha mie lhiam er chor erbee,I don’t at all
24 Track 24 4,Juan,C’red t’ou jannoo oie Jesarn?,What do you do on a Saturday night?
24 Track 24 4,Voirrey,Ny keayrtyn ta shin goll magh son bee ny ta shin goll dys yn thie-lhionney. S’mie lhiam tannaghtyn sthie as jeeaghyn er DVD,Sometimes we go out for food or we go to the pub. I like staying in and watching a DVD
24 Track 24 4,Juan,C’raad t’ou goll son bee?,Where do you go for food?
24 Track 24 4,Voirrey,S’mie lhiam goll dys yn thie-bee Injinagh ayns Purt le Moirrey,I like going to the Indian restaurant in Port St Mary
24 Track 24 4,Juan,Cren sorçh bee Injinagh s’mie lhiat?,What sort of Indian food do you like?
24 Track 24 4,Voirrey,S’mie lhiam bee spiosragh gollrish Vindaloo agh cha mie lesh Juan bee spiosragh...she wimp eshyn!,"I like spicy food such as Vindaloo, but Juan doesn’t like spicy food...he is a wimp"
24 Track 24 4,Juan,As Jedoonee? Cre s’mie lhiat jannoo Jedoonee?,And Sunday? What do you like doing on Sunday?
24 Track 24 4,Voirrey,S’mie lhiam cadley moghrey Jedoonee as eddyr jeih as daa-yeig s’mie lhiam geaishtagh rish Moghrey Jedoonee marish Brian Stowell. S’mie lhiam Gaelg!,I like sleeping on a Sunday morning and between ten and twelve I like listening to Moghrey Jedoonee with Brian Stowell. I like Manx!
24 Track 24 4,Juan,As c’red ta Juan jannoo Jedoonee?,And what does Juan do on a Sunday?
24 Track 24 4,Voirrey,T’eh slaa yn thie as t’eh gobbraghey sy gharey. Cha nel mee feer vie gobbraghey sy gharey agh s’mie lhesh Juan yn obbyr shen,"He paints the house and he works in the garden. I am not very good at working in the garden, but Juan likes that work"
24 Track 24 4,Juan,Vel oo goll magh fastyr Jedoonee?,Do you go out much on a Sunday afternoon?
24 Track 24 4,Voirrey,Ta. Ta shin goll shooyl,Yes. We go for a walk
24 Track 24 4,Juan,C’raad t’ou goll shooyll?,Where do you go for a walk?
24 Track 24 4,Bob,Well ta shin cummal sy jiass as s’mie lhien shooyl sy jiass. Ny keayrtyn ta shin shooyl er y clyst eddyr Purt le Moirrey as Purt Çhiarn as ta shin scuirr ec yn Cheyllys son bee as jough. S’mie lhiam shooyl mygeayrt Creneash as Meayll as er Kione Vradda,"Well, we live in the south, and we like walking in the south. Sometimes we walk on the coast between Port St Mary and Port Erin, and we stop at the Sound for food and drink. I like walking about Cregneash and Meayll and on Bradda Head"
24 Track 24 4,Joan,Shen yindyssagh. Cre mychione Oie Jedoonee?,That’s wonderful. What about Sunday night?
24 Track 24 4,Bob,S’mie lhiam jeeaghyn er y çhellveeish as yn Iplayer. Cha mie lhiam jannoo monney agh ta mee geddyn my stoo aarloo son Jelune,"I like watching the TV and the Iplayer. I don’t like doing much, but I get my stuff ready for Monday"
25 Track 25 4,Joan,Cre s’mie lhiat jannoo ec y jerrey shiaghtin?,What do you like doing at the weekend?
25 Track 25 4,Bob,S’mie lhiam jannoo ram reddyn,I like doing loads of things
25 Track 25 4,Joan,Cre gollrish?,What like?
25 Track 25 4,Bob,Well t’eh croghey er yn emshyr. S’mie lhiam goll magh er y cheayn. Sy tourey s’mie lhiam shiaulley mygeayrt yn Ellan,"Well, it depends on the weather. I like going out on the sea. In the summer, I like sailing around the Island"
25 Track 25 4,Joan,Vel oo goll dys Nerin as Nalbin sy’ vaatey?,Do you go to Ireland or Scotland in the boat?
25 Track 25 4,Bob,Ta. S’mie lhiam shiaulley dys Lough Strangford ayns Nerin Twoaie. Ny keayrtyn ta mee goll dys Bretin as by vie lhiam shiaulley dys Oban ayns Nalbin mleeaney,Yes. I like sailing to Strangford Lough in Northern Ireland. Sometimes I go to Wales and I would like to sail to Oban in Scotland this year
25 Track 25 4,Joan,Agh cha nel oo jannoo shen dagh jerrey shiaghtin ‘sy gheurey?,But you don’t do that every weekend in the winter?
25 Track 25 4,Bob,Cha nel agh ta mee freayll rick er y vaatey sy gheurey,"No, but I keep a rick on the boat in the winter"
25 Track 25 4,Joan,Cre gollrish?,What like?
25 Track 25 4,Bob,"Well, ta mee slaa my vaatey as ta mee jannoo jesh eh","Well, I paint my boat and I decorate it"
25 Track 25 4,Joan,Feer vie. Red erbee elley?,Very good. Anything else?
25 Track 25 4,Bob,"Well, s’mie lhiam shiaulley as s’mie lhiam goll er yn eeasteyraght myrgeddyn","Well, I like sailing and I like going fishing as well"
25 Track 25 4,Joan,Agh cha nel oo jannoo shen sy gheurey?,But you don’t do that in the winter?
25 Track 25 4,Bob,Cha nel edyr. Sy tourey s’mie lhiam eeasteyraght as shiaulley agh cha nel yn emshyr mie dy liooar son shen sy gheurey. Ny keayrtyn sy gheurey s’mie lhiam cloie Golf marish caarjyn,"Not at all. In the summer I like fishing and sailing, but the weather isn’t good enough for that in the winter. Sometimes in the winter, I like playing golf with friends"
25 Track 25 4,Joan,Cha mie lhiam Golf. Nagh vel eh dree agglagh?,I don’t like golf. Isn’t it awfully boring?
25 Track 25 4,Bob,Ny keayrtyn. S’mie lhiam cloie agh ta mee cloie marish Illiam as t’eh dree agglagh!,"Sometimes. I like playing, but I play with Illiam and he is awfully boring!"
25 Track 25 4,Joan,Ta Illiam feer vie ec Golf nagh vel?,"Illiam is very good at golf, isn’t he?"
25 Track 25 4,Bob,She cloieder yindyssagh eshyn agh s’mie lesh Illiam loayrt as loayrt as she skeet agglagh eshyn!,"He is a wonderful player, but he likes talking and talking, and he is an awful skeet!"
25 Track 25 4,Joan,C’ren fa t’ou cloie Golf marish?,Why do you play golf with him?
25 Track 25 4,Bob,S’mie lhiam yn dooinney as t’eh loayrt Gaelg feer vie,"I like the man, and he speaks very good Manx"
25 Track 25 4,Joan,C’red t’ou jannoo Jedoonee?,What do you do on a Sunday?
25 Track 25 4,Bob,Dagh moghrey Jedoonee ta mee goll dys yn cheeill,Every Sunday morning I go to church
25 Track 25 4,Joan,C’raad?,Where?
25 Track 25 4,Bob,Ayns Purt le Moirrey. Well cha nel mee goll dys yn cheeill ta mee goll dys yn chabbal t’ou toiggal. She Saasilagh mish,"In Port St Mary. Well, I don’t go to church, I go to the chapel, you understand. I’m a Methodist."
25 Track 25 4,Joan,Vel monney sleih goll dys yn chabbal?,Do many people go to chapel?
25 Track 25 4,Bob,Cha nel monney agh ta skutch ayn,"Not many, but there is a handful"
25 Track 25 4,Joan,Vel oo jeeaghyn er y çhellveeish monney ec yn jerrey shiaghtin?,Do you watch TV much at the weekend?
25 Track 25 4,Bob,Cha nel monney agh s’mie lhiam surfal er yn eddyr-voggyl,"Not much, but I like surfing the Internet"
25 Track 25 4,Joan,Cre ny ynnydyn t’ou jeeaghyn er?,What are the sites that you look at?
25 Track 25 4,Bob,S’mie lhiam lhaih yn naight er yn eddyr-voggyl as ta Blog aym,"I like reading the news on the Internet, and I have a blog"
25 Track 25 4,Joan,Vel oo screeu yn blog dagh laa?,Do you write the blog every day?
25 Track 25 4,Bob,Cha nel. By vie lhiam agh cha nel traa dy liooar aym son shen,"No. I would like to, but I don’t have enough time for that"
25 Track 25 4,Joan,T’ou feer tarroogh,You are very busy
25 Track 25 4,Bob,Ro-harroogh!,Too busy!
26 Track 26 4,Voirrey Keig,Ta me cummal ayns Purt le Moirrey as s’mie lhiam cummal ayns shoh.,I live in Port st Mary and I like living in here.
26 Track 26 4,Voirrey Keig,Va mee ruggit as troggit sy phurt as hie me dys scoill ec Scoill Phurt le Moirrey.,I was born and brought up in the port and I went to school at Scoill Phurt le Moirrey.
26 Track 26 4,Voirrey Keig,Lurg shen hie mee dys yn Ard-scoill ec Balley Chashtal agh cha ren mee goll dys Ollooscoill er yn oyr dy row mee geearee tannaghtyn ayns Mannin.,After that I went to the High School in Castletown but I didn’t go to the University because I was wanting to stay in Mannin.
26 Track 26 4,Voirrey Keig,Cha nel mee poosit agh ta mee sooree Tommy Maddrell ta cummal ayns Colby.,I am not married but I am going out with Tommy Madrell who lives in Colby.
26 Track 26 4,Voirrey Keig,Ec y traa t’ayn ta mee gobbraghey ayns Straid Athol ayns Doolish.,At the moment I am working in Athol Street in Douglas.
26 Track 26 4,Voirrey Keig,T’eh kiart dy liooar agh bare lhiam gobbraghey ec yn Thie-tashtee.,It is right enough but I would prefer to work at the Museum.
26 Track 26 4,Voirrey Keig,Ta mee gimman dys Doolish marish my charrey Jonee Sansbury.,I drive to Douglas with my friend Jonee Sansbury.
26 Track 26 4,Voirrey Keig,T’ee gobbraghey ayns Doolish as t’ee sooree Juan Halsall.,She works in Douglas and she is seeing Juan Halsall.
26 Track 26 4,Voirrey Keig,She eeasteyr Juan as t’eh cummal ayns Purt le Moirrey.,He is a Fisherman and he lives in Port st Mary.
26 Track 26 4,Voirrey Keig,Ta shin gimman dys Doolish dagh moghrey mysh kerroo dys hoght as ta shin çheet erash mysh queig.,We drive to Douglas every morning about a quarter to eight and we come back about five.
26 Track 26 4,Voirrey Keig,Ta Jonee gimman feer tappee as ny keayrtyn cha mie lhiam goll marish Jonee.,Jonee drives very quickly and sometimes I don’t like going with Jonee.
26 Track 26 4,Voirrey Keig,Er-lhiam dy vel ee beggan dangeyragh.,I reckon that she is a little dangerous.
26 Track 26 4,Voirrey Keig,Ta mee jannoo coorse ec Colleish Vannin dagh oie Jelune.,I am doing a course at the IOM College each Monday night.
26 Track 26 4,Voirrey Keig,Ta mee jannoo studeyrys er shennaghys Vannin as s’mie lhiam eh.,I am studying the history of the Island and I like it.
26 Track 26 4,Voirrey Keig,S’mie lhiam gynsaghey mychione skeeal yn Ellan.,I like learning about the story of the Island.
26 Track 26 4,Voirrey Keig,Oie Jerdein cha nel mee gimman erash marish Jonee agh ta mee tannaghtyn ayns Doolish as ta mee geddyn beggan bee ec thie-lhionney as lurg shen ta mee goll dys yn Cholleish son yn choorse.,Monday night I don’t drive back with Jonee but I stay in Douglas and I get a little food at a pub and after that I go to the College for the course.
26 Track 26 4,Voirrey Keig,Ta mee çheet back dys Purt le Moirrey er Bus Vannin.,I come back to Purt st Mary on Bus Vannin.
26 Track 26 4,Voirrey Keig,Oie Jerdein ta mee goll dys brastyl Yoga ec yn Halley Saasilagh ayns Purt Çhiarn.,Thursday night I go to a Yoga class at the Methodist Hall in Port Erin.
26 Track 26 4,Voirrey Keig,S’mie lhiam Yoga as ta mee goll marish carrey elley Mary Connolly.,I like Yoga and I go with my other friend Mary Connolly.
26 Track 26 4,Voirrey Keig,Sy tourey ta shin shooyl dys Purt Çhiarn agh sy gheurey ta shin gimman.,In the summer we walk to Port Erin but in the winter we drive.
26 Track 26 4,Voirrey Keig,S’mie lhiam jannoo ram stoo ec y jerrey shiaghtin.,I like doing loads of things at the weekend.
26 Track 26 4,Voirrey Keig,S’mie lhiam cur shilley er caarjyn.,I like visiting friends.
26 Track 26 4,Voirrey Keig,She Julie Leece my charrey share as nish as reesht ta mee goll dys thie Julie fastyr Jesarn.,Julie Leece is my best friend and now and again I go to Julie’s house on a Saturday afternoon.
26 Track 26 4,Voirrey Keig,Ta ram Gaelg ec Julie as ta shin loayrt Gaelg.,Julie speaks a lot of Manx and we speak Manx.
26 Track 26 4,Voirrey Keig,Ny keayrtyn ta mee goll shappal ayns Doolish agh cha mie lhiam shappal.,Sometimes I go shopping in Douglas but I don’t like shopping.
26 Track 26 4,Voirrey Keig,Share lhiam kionnaghey stoo er yn eddyr-voggyl.,I prefer buying things on the Internet.
26 Track 26 4,Voirrey Keig,S’mie lhiam lhaih lioaryn as geaishtagh rish kiaull as ta mee kionnaghey ram CDyn er yn eddyr-voggyl.,I like reading books and listening to music and I buy CDs on the Internet.
26 Track 26 4,Voirrey Keig,Ta mee kionnaghey lioaryn mychione Mannin ec shapp-lioar yn Droghad ayns Purt Çhiarn.,I buy books about Mannin at the book shop The Bridge in Port Erin.
26 Track 26 4,Voirrey Keig,Share lhiam kionnaghey stoo ynnydagh as ta mee shappal ayns Shoprite ayns Purt Çhiarn Jesarn.,I prefer buying local things and I shop in Shoprite in Port Erin on a Saturday.
26 Track 26 4,Voirrey Keig,Ny keayrtyn ta mee goll magh marish caarjyn oie Jesarn.,Sometimes I go out with my friends on a Saturday night.
26 Track 26 4,Voirrey Keig,Cha mie lhiam goll dys Doolish.,I don’t like going to Douglas.
26 Track 26 4,Voirrey Keig,Cha mie lhiam goll dys clubbyn; share lhiam tannaghtyn sy jiass as goll dys yn Albert ayns Purt le Moirrey.,I don’t like the clubs; I prefer staying in the south and going to the Albert in Port st Mary.
26 Track 26 4,Voirrey Keig,S’mie lhiam shooyl as ta mee goll magh marish my whooinney fastyr Jedoonee.,I like walking and I go out with my man on a Sunday afternoon.
26 Track 26 4,Voirrey Keig,"Ta Tommy cummal ayns Colby agh t’eh ass yn twoaie; myr shoh, ta shin goll shooyl sy twoaie as ny keayrtyn ta shin cur shilley er caarjyn Tommy ta cummal ayns Rhumsaa.","Tommy lives in Colby but he is from the north; therefore, we go walking in the north and sometimes we visit Tommy’s friends who live in Ramsey."
26 Track 26 4,Voirrey Keig,Ta mee maynrey goll dys yn twoaie agh ta mee ny smoo maynrey çheet back dys Purt le Moirrey.,I am happy going to the north but I am more happier coming back to Port st Mary.
27 Track 27 2,Bob,Geayll oo yn naight riyr?,Did you hear the news last night?
27 Track 27 2,Mary,Cha geayll mee veg. Cren ren taghyrt?,I didn’t hear anything. What happened?
27 Track 27 2,Bob,Cheayll mee dy ren Tommy loayrt Gaelg riyr,I heard that Tommy spoke Gaelg last night
27 Track 27 2,Mary,Ren eh?,Did he?
27 Track 27 2,Bob,Ren,Yes
27 Track 27 2,Mary,Ta fys aym dy vel Gaelg yindyssagh echey agh cha nel eh geearree loayrt Gaelg,I know that he has wonderful Manx but he doesn’t want to speak Manx
27 Track 27 2,Bob,"Well, cheayll mee dy ren eh loayrt Gaelg rish Mark Quine riyr","Well, I heard that he spoke Manx last night with Mark Quine"
